id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
65," Friends and friends.  Greece.  It can become a country where its people live in dignity, happiness and prosperity.  It is enough for the political system to speak the language of truth and to change from being a clientelistic programmatic.  This is the very great ambition of the new era of PASOK to make a breakthrough in all that the Greek people have been experiencing in recent years.  Greece went bankrupt in the hands of New Democracy and they are so unrepentant that they can bankrupt it again and Mr. Tsipras and Mr. Mitsotakis, because they do not tell the whole truth to the Greek people, they invest in toxicity, anarchocracy and patronage.  So we want to say to your children who did not live through the good days of PASOK. "," Φίλες και φίλοι  Η Ελλάδα  Μπορεί να γίνει μια χώρα που ο λαός της θα ζει με αξιοπρέπεια, ευτυχία και ευημερία  Αρκεί το πολιτικό σύστημα να μιλήσει τη γλώσσα της αλήθειας και να γίνει από πελατειακό προγραμματικό  Αυτή είναι η πολύ μεγάλη φιλοδοξία της νέας εποχής του ΠΑΣΟΚ να κάνει μια τομή σε όλα αυτά που ζει ο ελληνικός λαός τα τελευταία χρόνια  Η Ελλάδα χρεοκόπησε στα χέρια της Νέας Δημοκρατίας και είναι τόσο αμετανόητοι που μπορούν ξανά να την χρεοκοπήσουν και ο κύριος Τσίπρας και ο κύριος Μητσοτάκης, γιατί δε λένε δεν λένε ολόκληρη την αλήθεια στον ελληνικό λαό επενδύουν στην τοξικότητα, την αναξιοκρατία και τον Πελατειασμό  Εμείς λοιπόν θέλουμε να πούμε στα παιδιά σας σε αυτά που δεν ζήσανε τις καλές μέρες του ΠΑΣΟΚ",political parties,other,greek politics,0.6,0.2,0.0,0.1,0.5,0.15,0.2,0.1,"[['greece', 'location', '1.0'], ['pasok', 'organization', '1.0'], ['new democracy', 'organization', '0.5'], ['mr. tsipras', 'person', '0.5'], ['mr. mitsotakis', 'person', '0.5']]","[['greece', 'country', '1.0'], ['pasok', 'political party', '1.0'], ['new democracy', 'political party', '1.0'], ['mr. tsipras', 'person', '1.0'], ['mr. mitsotakis', 'person', '1.0']]"
66," Who want to hear a modern European political discourse.  That for us, meritocracy and transparency will be elements that will follow us throughout this new era without wavering.  I will not accept anything that undermines this new relationship of trust that the democratic party is creating with all generations of the country. ", Που θέλουν να ακούσουν ένα σύγχρονο ευρωπαϊκό πολιτικό λόγο  Ότι για μας η αξιοκρατία και η διαφάνεια θα είναι στοιχεία τα οποία θα μας ακολουθούν σε όλη αυτή τη νέα εποχή αταλάντευτα  Δεν πρόκειται να δεχθώ τίποτα που υπο να υπονομεύει αυτή τη νέα σχέση εμπιστοσύνης που δημιουργεί η δημοκρατική παράταξη με όλες τις γενιές της χώρας,democracy,other,european politics,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,"[['european', 'norp', '0.884'], ['democratic party', 'org', '0.995']]","[['european', 'location', '0.8'], ['democratic party', 'political party', '0.9'], ['country', 'country', '0.8']]"
67, That's why the top issue in any discussion of work is.  All agency locations.  Which even today have. , Γι αυτό κορυφαίο ζήτημα σε οποιαδήποτε συζήτηση εργασιών είναι  Όλες οι θέσεις οργανισμών  Οι οποίες ακόμη και σήμερα έχουν,other,employment,workplace issues,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,[],[]
68," Children of the party tube people who do not know the objects buffets of the new democracy and the previous years of SYRIZA all covered by open international tenders, so.  Gal all Greeks, as was done with the AAA, to be done in an institutional way now all Greeks can submit their CVs so that we can finally have a public administration.  Which is truly independent of any resident of the Maximos building.  So the dilemma in the next unfair elections is not SYRIZA or New Democracy, the dilemma in the next national elections is either a state that is a prey in the hands of Mr.Tsipras and Mr.Mitsotakis or a state that guarantees the public interest in order to give real hope and prospects to all Greeks.  Gala the Gal state, this state that we envision, is a state.  When the Prime Minister's nephew picks up the phone and says he attended the heads of the armed forces.  The candidate for leader of PASOK, the minister of the government of the New Democracy. "," Παιδιά του κομματικού σωλήνα ανθρώπους που δεν ξέρουν τα αντικείμενα ρουσφέτια της νέας δημοκρατίας και τα προηγούμενα χρόνια του ΣΥΡΙΖΑ όλες να καλύπτονται με ανοιχτούς διεθνείς διαγωνισμούς, ώστε  Gal όλοι οι Έλληνες, όπως έγινε με το AAA, να γίνει με θεσμικό τρόπο τώρα όλοι οι Έλληνες να μπορούν να καταθέσουν το βιογραφικό τους για να μπορούμε επιτέλους να αποκτήσουμε δημόσια διοίκηση  Η οποία είναι πραγματικά ανεξάρτητη από τον οποιοδήποτε κάτοικο του μεγάρου Μαξίμου  Το δίλημμα λοιπόν στις επόμενες άδικες εκλογές δεν είναι ΣΥΡΙΖΑ η Νέα Δημοκρατία το δίλημμα στις επόμενες εθνικές εκλογές είναι ή ένα κράτος λάφυρο στα χέρια του κυρίου Τσίπρα και του κυρίου Μητσοτάκη ή ένα κράτος εγγυητής του δημόσιου συμφέροντος ώστε να δώσει πραγματική ελπίδα και προοπτική σε όλες τις Ελληνίδες και σε όλους τους Έλληνες  Gala το κράτος Gal αυτό το κράτος που εμείς οραματιζόμαστε, είναι ένα κράτος  Όταν σηκώνει το τηλέφωνο ο ανιψιός του Πρωθυπουργού και λέει παρακολούθησε τους αρχηγούς των ενόπλων δυνάμεων  Τον υποψήφιο αρχηγό του ΠΑΣΟΚ, τον υπουργό της κυβέρνησης της Νέας Δημοκρατίας",other,corruption,greek politics,-0.4,0.6,0.3,0.5,0.8,0.4,0.1,0.1,"[['party tube people', 'n/a', 'n/a'], ['objects buffets', 'n/a', 'n/a'], ['new democracy', 'political party', '0.8'], ['syriza', 'political party', '0.8'], ['international tenders', 'n/a', 'n/a'], ['aaa', 'n/a', 'n/a'], ['greeks', 'nationality', '0.9'], ['cvs', 'n/a', 'n/a'], ['public administration', 'n/a', 'n/a'], ['maximos building', 'n/a', 'n/a'], ['unfair elections', 'n/a', 'n/a'], ['mr. tsipras', 'person', '0.5'], ['mr. mitsotakis', 'person', '0.5'], ['public interest', 'n/a', 'n/a'], ['gala the gal state', 'n/a', 'n/a'], ['prime minister', 'political position', '0.6'], ['pasok', 'political party', '0.8'], ['new democracy', 'political party', '0.8']]","[['children', 'group of people', '0.4'], ['syriza', 'political party', '0.8'], ['aaa', 'organization', '0.3'], ['greeks', 'group of people', '0.5'], ['cvs', 'organization', '1.0'], ['maximos building', 'location', '0.7'], ['mr.tsipras', 'person', '0.9'], ['mr.mitsotakis', 'person', '0.9'], ['pasok', 'political party', '0.8'], ['new democracy', 'political party', '0.5.']]"
69," The state through the s says No, sir, you do your job and we do ours.  When Mr. Priest picks up the phone.  And he says that set up the tenders for the licences to distribute the shares to the oligarchs who support SYRIZA.  The state says you do your job and we do ours.  If we do not have this clean state that respects the institutions, the justice system and the citizens, you can be sure that we will have new fiscal adventures ahead of us, because no one will respect your space.  Your rights, your children and your grandchildren.  So this is PASOK's duty to build a transparent, meritocratic state that will not be a state of impunity for the oligarchs. "," Το κράτος μέσω της ς λέει Όχι, κύριε εσύ τη δουλειά σου και εμείς τη δουλειά μας  Όταν ο κύριος παπάς σηκώνει το τηλέφωνο  Και λέει ότι στήστε τους διαγωνισμούς των αδειών για να μοιράσουμε τις μετοχές στους ολιγάρχες που την στηρίζουν τον ΣΥΡΙΖΑ  Το κράτος του λέει εσύ τη δουλειά σου και εμείς τη δουλειά μας  Αν δεν αποκτήσουμε αυτό το καθαρό κράτος που θα σέβεται τους θεσμούς στη δικαιοσύνη και τους πολίτες, να είστε σίγουροι ότι θα ξαναβρούμε μπροστά μας νέες δημοσιονομικές περιπέτειες, διότι κανείς δεν θα σεβαστεί χώρου σας  Τα δικαιώματά σας, τα παιδιά σας και τα εγγόνια σας  Αυτό λοιπόν είναι το χρέος του ΠΑΣΟΚ να οικοδομήσει ένα κράτος αξιοκρατίας διαφάνειας που δεν θα είναι κράτος ατιμωρησίας για τους ολιγάρχες",corruption,oligarchy,state transparency,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,"[['pasok', 'organization', '1.0'], ['syriza', 'organization', '1.0']]","[['mr. priest', 'person', '0.6'], ['syriza', 'political party', '0.6'], ['pasok', 'political party', '0.6']]"
70, For the friends of the power that be.  Friends and friends.  Closing. , Για τους φίλους της εκάστοτε εξουσίας  Φίλες και φίλοι  Κλείνοντας,other,other,powerful friendships,0.0,0.0,0.0,0.2,0.5,0.5,0.0,0.0,"[['the power', 'organization', '0.8'], ['closing', 'location', '0.6']]","[['power', 'organization', '100%'], ['friends', 'group of people', '100%'], ['friends', 'group of people', '100%']]"
71," I want to talk about the workers.  For people of effort.  For the people who all these years of the fiscal adventure.  Did not give increases in the minimum wage.  They have seen frozen triennials, and I pledge here from Serres that we must liberalise triennials, so that those paid on the lowest salaries can start to progress in terms of salary again.  We finally owe it to.  Gal to declare the sectoral agreements that have been signed as compulsory, the first being that of hotel workers and of course this time to be the last time that the minimum wage is determined by state intervention.  We are determined to bring back the setting of the minimum wage to the social partners themselves through the national general collective agreement, because the worker must at last.  To feel, respect that there are rights.  There is a prospect that his efforts are paying off.  Gal all of them. "," Θέλω να μιλήσω για τους εργαζόμενους  Για τους ανθρώπους του κόπου  Για τους ανθρώπους που όλα αυτά τα χρόνια της δημοσιονομικής περιπέτειας  Δεν έδιναν αυξάνει το κατώτατος μισθός  Είδαν παγωμένες τριετίες, δεσμεύομαι και εδώ από τις Σέρρες ότι οφείλουμε να απελευθερώσουμε τις τριετίες, ώστε οι αμειβόμενοι με τις κατώτερες αποδοχές να αρχίσουν ξανά να εξελίσσονται μισθολογικά  Οφείλουμε επιτέλους  Gal να κηρύξουμε ως υποχρεωτικές τις κλαδικές συμβάσεις που έχουν υπογραφεί με πρώτη αυτή των ξενοδοχοϋπαλλήλων και βέβαια αυτή η φορά να είναι η τελευταία φορά που ο κατώτατος μισθός καθορίζεται με κρατική παρέμβαση  Είμαστε αποφασισμένοι να επαναφέρουμε τον καθορισμό του κατώτατου μισθού στους ίδιους τους κοινωνικούς εταίρους μέσω της εθνικής γενικής συλλογικής σύμβασης εργασίας, διότι πρέπει επιτέλους ο εργαζόμενος  Να νιώσει, το σεβόμαστε ότι υπάρχουν δικαιώματα  Υπάρχει προοπτική ότι ο κόπος του πιάνει τόπο  Gal όλα αυτά",employment,other,workers,0.5,0.05,0.0,0.1,0.0,0.2,0.2,0.0,"[['serres', 'location', '1.0'], ['gal', 'person', '1.0']]","[['serres', 'location', '1.0'], ['gal', 'person', '1.0'], ['hotel workers', 'group of people', '0.8'], ['national general collective agreement', 'organization', '1.0']]"
72," These are our proposals for the Greece of the future.  They are our standards for a normal European country.  They are our standards for dignity and justice.  They are our standards, because we have a long history.  We have suffered and we have learned, we are not saying that we did not make mistakes, but we are saying that everything good that has happened in this country has been done under the stamp of the democratic party.  Gal glass here from Serres. "," Είναι τα προτάγματα μας για την Ελλάδα του μέλλοντος  Είναι τα προτάγματα μας για μια κανονική ευρωπαϊκή χώρα  Είναι τα προτάγματα μας για να υπάρχει αξιοπρέπεια και δικαιοσύνη  Είναι τα προτάγματα μας, διότι έχουμε μια μακρά ιστορία  Πάθαμε και μάθαμε εμείς δεν λέμε ότι δεν κάναμε λάθη, αλλά λέμε ότι ό, τι καλό έγινε σε αυτόν τον τόπο έγινε με τη σφραγίδα της δημοκρατικής παράταξης  Gal γυαλί εδώ από τις Σέρρες",political parties,other,greek politics,0.5,0.2,0.0,0.1,0.0,0.1,0.0,0.0,"[['greece', 'location', '0.91'], ['europe', 'location', '0.69'], ['serres', 'location', '0.93']]","[['serres', 'location', '0.8'], ['greece', 'country', '0.9'], ['european union', 'organization', '0.6'], ['democratic party', 'political party', '0.8'], ['gal glass', 'person', '0.6']]"
73," These halls are not big enough for us and are a response to the polls and the alleged dilemmas of our political opponents.  We will send a clear message of victory, a clear message of victory and change.  We therefore call upon the Greek people.  The anger.  The anger and despair to do it with us.  Change decision Change decision for a better life Change decision for a better life Change decision for a strong Greece Change decision for a welfare state that addresses social inequalities Change decision for dignity pensions Change decision for prosperity for all Change decision for sustainable growth with respect for the environment.  And not the growth that half of the jobs that have opened in the last 4 years are jobs that are only.  Rotational work involving part-time work and 500 €-500 €. "," Που δεν μας χωρούν οι αίθουσες αυτές και είναι απάντηση στις δημοσκοπήσεις και στα δήθεν διλήμματα των πολιτικών μας αντιπάλων  Θα στέλνουμε ένα καθαρό μήνυμα νίκης, καθαρό μήνυμα νίκης και αλλαγής  Καλούμε λοιπόν τον ελληνικό λαό  Το θυμό  Την οργή και την απόγνωση να την κάνει μαζί με εμάς  Απόφαση αλλαγής απόφαση αλλαγής για μια καλύτερη ζωή απόφαση αλλαγής για μια Ελλάδα ισχυρή απόφαση αλλαγής για ένα κοινωνικό κράτος που αντιμετωπίζει τις κοινωνικές ανισότητες απόφαση αλλαγής για συντάξεις αξιοπρέπειας απόφαση αλλαγής για ευημερία για όλους απόφαση αλλαγής για ανάπτυξη βιώσιμη με σεβασμό στο περιβάλλον  Και όχι την ανάπτυξη που οι μισές θέσεις εργασίας που άνοιξαν τα τελευταία 4 χρόνια είναι θέσεις εργασίας που αφορούν μόνο  Εκ περιτροπής εργασία που αφορούν τη μερική απασχόληση και τα 500 €-500 €",employment,working class,greek election campaign,-0.2,0.6,0.2,0.2,0.2,0.7,0.6,0.0,"[['greek', 'nationality', '1.0'], ['greece', 'location', '1.0'], ['polls', 'organization', '0.9'], ['greek people', 'group', '1.0'], ['dignity pensions', 'product', '1.0']]","[['greek people', 'group of people', '1.0'], ['greece', 'country', '1.0']]"
74," You can't build a life of dignity.  So that is why we propose a development model that will give prospects to all Greeks and above all to your children and grandchildren to stay in Greece, to create wealth, to have a family and to become strong and proud again, as we were in the past.  That is why I invite you today to get all the latest information on the latest.  Let your hands will guarantee a new era with better days.  I expect nothing from the channels, I expect nothing from the powerful.  I expect a lot from you and you can be sure that I will never betray you and we will make the Pass again or series and strong. "," Δεν μπορείς να οικοδομήσεις μια ζωή αξιοπρέπειας  Για αυτό λοιπόν εμείς προτείνουμε ένα αναπτυξιακό μοντέλο που θα δώσει προοπτική σε όλες τις Ελληνίδες και σε όλους Έλληνες και πάνω από όλα στα παιδιά σας και στα εγγόνια σας για να μείνουν στην Ελλάδα να δημιουργήσουν πλούτο, να κάνουν οικογένεια και να ξαναγίνουμε ισχυροί και περήφανοι, όπως είμαστε το παρελθόν  Για αυτό σας καλώ και σήμερα να πάρετε όλες τις τελευταίες θα  Ας τα χέρια σας θα εγγυάται μια νέα εποχή με καλύτερες μέρες  Δεν περιμένω τίποτα από τα κανάλια, δεν περιμένω τίποτα από τους ισχυρούς  Περιμένω πολλά από εσάς και να είστε σίγουροι ότι δεν θα σας προδώσω ποτέ και θα ξανακάνουμε το Πάσο ή σειρά και δυνατό",employment,other,greek development model,0.5,0.1,0.0,0.0,0.5,0.4,0.0,0.0,"[['greeks', 'nationalities', '1.0'], ['greece', 'locations', '1.0']]","[['greeks', 'group of people', '0.8'], ['children', 'group of people', '0.6'], ['grandchildren', 'group of people', '0.6'], ['greece', 'location', '0.8'], ['channels', 'organization', '0.5'], ['pass', 'organization', '0.4.']]"
75," The world would be in the interest of the Greek people and especially for the weak, he said to be well.  Good race on the night of the national elections we will be in the momentum of the winners, make strength and good race and here from Serres be well.  Algiers.  For l.  We'll get the sun drunk.  Definitely yes.  We're gonna drive the boyfriend crazy. Sure, yeah. "," Ο κόσμος θα το συμφέρον του ελληνικού λαού και ιδιαίτερα για τους αδύναμους έλεγε να στε καλά  Καλό μας αγώνα το βράδυ των εθνικών εκλογών θα είμαστε στην ορμή των νικητών, κάνει δύναμη και καλό αγώνα και εδώ από τις Σέρρες να στε καλά  Άλγη  Για λ  Θα τον μεθύσουμε τον ήλιο  Σίγουρα ναι  Θα το τρελάνουμε το φίλο Σίγουρα ναι",other,other,elections,0.4,0.0,0.0,0.1,0.9,0.1,0.0,0.0,"[['greek people', 'org', '0.82'], ['serres', 'loc', '0.69'], ['algiers', 'loc', '0.63']]","[['greek people', 'group of people', '0.9'], ['serres', 'location', '0.5'], ['algiers', 'location', '0.5']]"
76," Ttal C.  For lyal for.  Algiers laughs, the sun and I are broken.  But.  And it starts to. "," Τοtal Γ  Για lyal για  Άλγη γελά, ο ήλιος κι εγώ είναι σπασμένα  Αλλά  Και αρχίζει να",other,other,unknown/unclear - this appears to be a jumbled collection of words and phrases without a clear topic,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,[],"[['algiers', 'location', '1.0'], ['i', 'person', '0.7']]"
77," The red for the algae.  The children for myrcine, the apron for.  The red for the pomegranate, the green for the children, for Messini and the fire for.  We're gonna get drunk on the fact that the two of them are definitely.  We'll drive him crazy, Algiers.  For l.  "," Το κόκκινο για τη άλγη  Τα παιδιά για της μυρσίνης, την ποδιά για  Το κόκκινο για τη ροδιά, το πράσινο για τα παιδιά, για της Μεσσήνης και η φωτιά για  Θα το μεθύσουμε το ότι οι 2 σίγουρα  Θα τον τρελάνουμε Αλγη  Για λ",other,other,color combinations,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,"[['algae', 'misc', '0.44'], ['myrcine', 'org', '0.65'], ['apron', 'misc', '0.26'], ['pomegranate', 'misc', '0.47'], ['messini', 'loc', '0.33'], ['fire', 'misc', '0.22'], ['algiers', 'loc', '0.49'], ['l', 'misc', '0.12']]","[['algiers', 'location', '0.8'], ['messini', 'location', '0.6']]"
