id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
128," From the central.  Asia, the Caspian, the Middle East.  Both to the West and to the rapidly.  Rising powers of Asia such as China, India, other particularly China. "," Από την κεντρική  Ασία, την Κασπία, τη Μέση Ανατολή  Τόσο προς τη Δύση, όσο και προς τις γοργά  Ανερχόμενες δυνάμεις της Ασίας, όπως είναι η Κίνα, Ινδία, άλλες ιδιαίτερα την Κίνα",external affairs,other,international relations,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,"[['central asia', 'location', '0.85'], ['caspian', 'location', '0.6'], ['middle east', 'location', '0.9'], ['west', 'location', '0.5'], ['asia', 'location', '0.7'], ['china', 'location', '0.8'], ['india', 'location', '0.6']]","[['central asia', 'location', '0.5'], ['caspian', 'location', '0.5'], ['middle east', 'location', '0.5'], ['west', 'location', '0.5'], ['china', 'location', '1.0'], ['india', 'location', '1.0']]"
129," Which now threatens the primacy.  The United States of America on the world chessboard.  The Euro-Atlantic bloc.  He responded by enlarging NATO, approving.  The day before yesterday as the thirtieth. "," Που απειλεί πλέον την πρωτοκαθεδρία  Των Ηνωμένων Πολιτειών Αμερικής στην παγκόσμια σκακιέρα  Το ευρωατλαντικό μπλοκ  Απάντησε με διεύρυνση του ΝΑΤΟ, εγκρίνοντας  Προχθές ως τριακοστό",national security,other,geopolitics,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,"[['united states of america', 'location', '0.85'], ['nato', 'organization', '0.90'], ['euro-atlantic bloc', 'organization', '0.70']]","[['united states of america', 'country', '0.9'], ['nato', 'organization', '0.8'], ['euro-atlantic bloc', 'group of people', '0.7'], ['thirtieth', 'date', '0.6']]"
130," First NATO member Finland.  Located next to Russia, on its border and the Russian-Asian bloc.  It responded immediately by having nuclear weapons.  Arms in Belarus.  Who until now had not. "," Πρώτο μέλος του ΝΑΤΟ τη Φιλανδία  Που βρίσκεται δίπλα στη Ρωσία, στα σύνορά της και το ροσω ασιατικό μπλοκ  Ανταπάντησε αμέσως διαθέτοντας πυρηνικά  Όπλα στη Λευκορωσία  Που μέχρι πριν δεν είχε",other,defense spending,nato membership,0.0,0.5,0.2,0.6,0.4,0.5,0.0,0.0,"[['nato', 'organization', '1.0'], ['finland', 'geopolitical entity', '1.0'], ['russia', 'geopolitical entity', '1.0'], ['belarus', 'geopolitical entity', '1.0']]","[['finland', 'country', '1.0'], ['nato', 'organization', '1.0'], ['russia', 'country', '1.0'], ['belarus', 'location', '1.0']]"
131," Powerful monopolies, imperialist unions and rising imperialist powers are entangled in a tangle of antagonisms, antagonisms and conflicts.  We.  Fixed. "," Ισχυρότατα μονοπώλια, ιμπεριαλιστικές ενώσεις και ανερχόμενες ιμπεριαλιστικές δυνάμεις μπλέκονται σε ένα κουβάρι αντιθέσεων ανταγωνισμών διαπάλης  Εμείς  Σταθερά",other,other,imperialism,-0.7,1.0,1.0,0.5,0.5,0.2,0.0,0.0,"[['powerful monopolies', 'org', '0.85'], ['imperialist unions', 'org', '0.9'], ['imperialist powers', 'org', '0.8']]",[]
132," We demand that the.  Greece from these imperialist plans.  From the war on the territory of Ukraine and the surrounding.  Countries.  No more contractual, as they call them. "," Απαιτούμε να απεμπλακεί η  Ελλάδα από αυτά τα ιμπεριαλιστικά σχέδια  Από τον πόλεμο στο έδαφος της Ουκρανίας και στις γύρω  Χώρες  Να μην τηρείται πλέον άλλο καμία συμβατική, όπως τις λένε",other,other,anti-imperialism,-0.6,1.0,0.0,0.5,0.7,0.8,0.0,0.2,"[['greece', 'location', '0.9'], ['ukraine', 'location', '0.8']]","[['greece', 'location', '0.6'], ['ukraine', 'location', '0.6'], ['surrounding countries', 'location', '0.6']]"
133," As they call it, obligation of them.  Which directly or indirectly involves our own country not to use the bases of death that the Americans have filled all over Greece with the signing of new.  Democracy and SYRIZA.  To close all now to return the Greek troops, the Greek officers who are outside the border.  This is what he believes to be right. "," Όπως τη λένε, υποχρέωση από αυτές  Που άμεσα ή έμμεσα εμπλέκει τη δική μας χώρα να μη χρησιμοποιούνται οι βάσεις του θανάτου που έχουν γεμίσει οι Αμερικανοί όλη την Ελλάδα με την υπογραφή νέας  Δημοκρατίας και ΣΥΡΙΖΑ  Να κλείσουν όλες τώρα να επιστρέψουν τα ελληνικά στρατεύματα, οι Έλληνες αξιωματικοί που βρίσκονται εκτός συνόρων  Αυτό πιστεύει ως σωστό",other,other,military bases,0.0,0.2,0.2,0.4,0.4,0.8,0.0,0.0,"[['greece', 'country', '1.0'], ['americans', 'organization', '1.0'], ['democracy', 'organization', '0.8'], ['syriza', 'organization', '0.8'], ['greek', 'nationality', '1.0']]","[['greece', 'location', '1.0'], ['americans', 'group of people', '0.5'], ['syriza', 'political party', '1.0']]"
134, And the great.  Majority of the enlisted.  Our Youth.  But also too many. , Και η μεγάλη  Πλειοψηφία της στρατευμένης  Νεολαίας μας  Αλλά και πάρα πολλοί,other,other,enlistment,-0.2,0.5,0.0,0.1,0.5,0.5,0.0,0.2,"[['our youth', 'org', '0.96']]","[['youth', 'group of people', '0.9']]"
135, From the permanent members of the armed forces who have taken an oath to guard hot gates and not to serve the interests of the Americans and NATO.  Compañeras and comrades.  Μ. , Από τα μόνιμα στελέχη των ενόπλων δυνάμεων που έχουν δώσει όρκο να φυλάττουν θερμοπύλες και όχι να υπηρετούν συμφέροντα των Αμερικανών και του ΝΑΤΟ  Συντρόφισσες και σύντροφοι  Μ,national defence,other,military allegiance,0.0,0.5,0.0,0.1,0.3,0.5,0.0,0.2,"[['armed forces', 'organization', '0.6'], ['americans', 'nationality', '0.5'], ['nato', 'organization', '0.6']]","[['armed forces', 'organization', '0.9'], ['americans', 'group of people', '0.8'], ['nato', 'organization', '0.7']]"
136," We are fighters fighters fighters visionaries.  But.  We have at the same time a very specific realism.  The Communist, Greece has realism.  He knows very well who.  It is the current correlation of forces in Greece, but also in Europe.  Internationally, it will need tough. "," Εμείς είμαστε αγωνιστές μαχητές οραματιστές  Αλλά  Διαθέτουμε ταυτόχρονα και πάρα πολύ συγκεκριμένο ρεαλισμό  Το Κομμουνιστικό, Ελλάδας διαθέτει ρεαλισμό  Ξέρει πολύ καλά ποιος  Είναι ο σημερινός συσχετισμός δυνάμεων μέσα στην Ελλάδα, αλλά και στην Ευρώπη  Διεθνώς θα χρειαστεί σκληρή",political parties,other,communism,0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.0,"[['communist', 'organization', '0.73'], ['greece', 'geopolitical entity', '0.98'], ['europe', 'geopolitical entity', '0.93']]","[['communist', 'organization', '0.8'], ['greece', 'country', '0.8'], ['europe', 'location', '0.6']]"
137, Attempt to discover.  The people themselves.  His strength to go on the counterattack.  Until the radical overthrow. , Προσπάθεια για να ανακαλύψει  Ο ίδιος ο λαός τη  Δύναμή του για να περάσει στην αντεπίθεση  Ως τη ριζική ανατροπή,other,other,revolution,0.0,0.2,0.0,0.3,0.2,0.9,0.2,0.0,[],[]
138," That we give it a name and content.  Working people's power, governance.  Socialisation of wealth.  Disengagement from the European Union and NATO unilateral withdrawal. "," Που εμείς της δίνουμε όνομα και περιεχόμενο  Εργατική λαϊκή εξουσία, διακυβέρνηση  Κοινωνικοποίηση του πλούτου  Αποδέσμευση από την Ευρωπαϊκή Ένωση και το ΝΑΤΟ μονομερής διαγραφή",external affairs,other,political agenda,0.0,0.2,0.0,0.1,0.0,0.8,0.5,0.0,"[['european union', 'org', '0.6'], ['nato', 'org', '0.6']]","[['european union', 'organization', '0.8'], ['nato', 'organization', '0.8']]"
139," Debt, working people's.  Bottom-up control.  The.  KKE is ready to be present at a genuine. "," Του χρέους, εργατικός λαϊκός  Έλεγχος από τα κάτω προς τα πάνω  Το  Κκε είναι έτοιμο να δώσει το παρών σε μια γνήσια",political parties,other,debt,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,"[['debt', 'money', '0.76'], ['working people', 'person', '0.91'], ['bottom-up control', 'organization', '0.64'], ['the', 'o', '0.99'], ['kke', 'organization', '0.97']]","[['debt', 'organization', '0.7'], ['kke', 'political party', '0.9']]"
140," People's governance, power.  With the people really.  Dominant. "," Λαϊκή διακυβέρνηση, εξουσία  Με τον λαό πραγματικά  Κυρίαρχο",other,other,people's power,0.0,0.6,0.0,0.6,0.5,0.8,0.5,0.0,[],[]
141," The answer to today's problems cannot be given, for example, by the position that various social-democratic forces are now presenting as a sour soup.  And put with slogans.  And others of the opportunist space.  The so-called extra-parliamentary Left.  Also. "," Απάντηση στα σημερινά προβλήματα δεν μπορεί να δώσει, για παράδειγμα, η θέση που προβάλλουν ως ξινισμένη σούπα πλέον διάφορες δυνάμεις σοσιαλδημοκρατικές  Και βάλε με συνθήματα  Και άλλες του οπορτουνιστικού χώρου  Της ονομαζόμενης εξωκοινοβουλευτικής Αριστεράς  Επίσης",political parties,other,politics,-0.5,0.8,0.0,0.6,0.7,0.75,0.2,0.2,[],"[['social-democratic forces', 'group of people', '0.6'], ['extra-parliamentary left', 'group of people', '0.6']]"
142," Who are raising slogans for the re-nationalisation of everything, but without changing anything in the economy and in power itself.  We simply tell them to consider that the Macron, for example, does not open up any road to anti-capitalist subversion when newly re-nationalized.  The electric.  Energy only to interfere in competition, even charging the French people with 17 billion euros in damages.  Who will pay them.  The workers themselves. "," Που βάζουν συνθήματα για επανα κρατικοποίηση των πάντων, χωρίς όμως να αλλάξει τίποτα στην οικονομία και στην ίδια την εξουσία  Τους λέμε απλά να σκεφτούν ότι ο μακρόν, για παράδειγμα, δεν ανοίγει κανένα δρόμο αντικαπιταλιστικής ανατροπής όταν πρόσφατα επανακρατικοποίηση  Την ηλεκτρική  Ενέργεια μόνο και μόνο για να παρέμβει στον ανταγωνισμό, φορτώνοντας μάλιστα και από πάνω το γαλλικό λαό ζημιές 17 δισεκατομμυρίων ευρώ  Που θα τις πληρώσουν  Οι ίδιοι οι εργαζόμενοι",privatization,nationalization,re-nationalisation,-0.4,0.3,0.2,0.25,0.2,0.2,0.1,0.2,"[['macron', 'person', '0.7'], ['french', 'norp', '0.5'], ['17 billion euros', 'money', '0.8'], ['the workers', 'person', '0.6']]","[['macron', 'person', '0.6'], ['french people', 'group of people', '0.6'], ['workers', 'group of people', '0.6'], ['electric', 'organization', '0.6'], ['energy', 'organization', '0.6'], ['france', 'country', '0.6'], ['17 billion euros', 'date', '0.6']]"
143," Nor did it create any anti-capitalist hub, as the German state energy company.  Company Une pro or the rescue that.  He made in Germany goal from the German.  State.  Made by the German.  State, such as.  And it didn't happen. "," Ούτε δημιούργησε κανέναν αντικαπιταλιστικό κόμβο, όπως τον λένε η γερμανική κρατική ενεργειακή  Εταιρεία Ουν υπέρ ή η διάσωση που  Έκανε στη γκολ Γερμανία από το γερμανικό  Κράτος  Που έγινε από το γερμανικό  Κράτος, όπως  Και δεν έγινε",energy,other,energy,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,"[['german', 'location', '100%'], ['une pro', 'organization', '100%']]","[['german state energy company', 'organization', '0.9'], ['company une pro', 'organization', '0.7'], ['germany', 'country', '0.9'], ['german state', 'organization', '1.0']]"
144," Anti-capitalist or statist.  Mitsotakis here.  In Greece let's not go crazy.  Because he changed his mind.  On privatisation.  The port of Alexandroupolis, when of course of course of course of course the Americans and NATO indicated to him that they prefer the Greek port of Alexandroupolis. "," Αντι καπιταλιστής ή κρατιστής  Ο Μητσοτάκης εδώ  Στην Ελλάδα μην τρελαθούμε  Επειδή άλλαξε άποψη  Για την ιδιωτικοποίηση  Του λιμανιού της Αλεξανδρούπολης, όταν βεβαίως βεβαίως οι Αμερικανοί και το ΝΑΤΟ του υπέδειξαν ότι προτιμούν το ελληνικό",privatization,other,privatisation,-0.6,0.6,0.2,0.2,0.5,0.6,0.0,0.2,"[['mitsotakis', 'person', '0.95'], ['greece', 'location', '0.9'], ['the port of alexandroupolis', 'location', '0.8'], ['americans', 'organization', '0.7'], ['nato', 'organization', '0.7']]","[['mitsotakis', 'person', '0.83'], ['greece', 'country', '1.0'], ['americans', 'group of people', '0.75'], ['nato', 'organization', '0.83'], ['alexandroupolis', 'location', '1.0']]"
145, State and government.  Of being confronted and interacting.  And not. , Κράτος και την κυβέρνηση  Του να έχουν απέναντί τους και να συνδιαλέγονται  Και όχι,other,other,politics,0.0,0.0,0.0,0.2,0.5,0.5,0.0,0.0,"[['state', 'organization', '0.7'], ['government', 'organization', '0.7']]",[]
146," Probably another competitive.  Company, maybe even another company.  Country competitor in the port of Alexandroupolis. "," Πιθανόν μια άλλη ανταγωνιστική  Εταιρεία, ίσως και κάποιας άλλης  Χώρας ανταγωνιστή τους στο λιμάνι της Αλεξανδρούπολης",other,other,competition,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,"[['alexandroupolis', 'location', '0.75'], ['country', 'location', '0.4']]","[['alexandroupolis', 'location', '1.0'], ['country', 'country', '0.5'], ['company', 'organization', '0.5']]"
147, The proposal of the KKE.  He's talking about a.  A radically different state.  From today's hostile. , Η πρόταση του ΚΚΕ  Μιλάει για ένα  Κράτος ριζικά διαφορετικό  Από το σημερινό εχθρικό,political parties,other,political proposal,-0.5,1.0,0.0,0.2,0.3,0.2,0.0,0.1,"[['kke', 'org', '0.85'], ['today', 'date', '0.5']]","[['kke', 'organization', '0.9'], ['today', 'date', '0.7']]"
148," For the people state talks about social property.  For the real producers of wealth to have the power themselves and to make changes, to be able to move forward.  Changes.  We know by heart of course.  That such a.  Evolution that.  But it benefits the vast majority of the Greek people. "," Για το λαό κράτος μιλά για κοινωνική ιδιοκτησία  Για τους πραγματικούς παραγωγούς του πλούτου να έχουν οι ίδιοι την εξουσία και να προχωρούν αλλαγές, να μπορούν να προχωρούν  Αλλαγές  Εκ βάθρων ξέρουμε φυσικά  Ότι μια τέτοια  Εξέλιξη που  Συμφέρει όμως στη μεγάλη πλειοψηφία του ελληνικού λαού",economy,other,social property,0.4,0.2,0.0,0.1,0.2,0.4,0.5,0.0,"[['greek', 'norp', '0.80']]","[['greek people', 'group of people', '0.9'], ['greece', 'country', '0.9']]"
149," It will not arise.  In one day nor in one night.  Nor, of course, do you know.  We do not have. "," Δεν θα προκύψει  Σε μια μέρα ούτε σε μια νύχτα  Ούτε βέβαια, ξέρετε  Δεν έχουμε",other,other,unclear (as it does not provide a topic),0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,[],[]
150, Illusions that will now arise in 40.  Days in 42 days.  From this election.  On 21 May for this is. , Αυταπάτες ότι θα προκύψει τώρα σε 40  Μέρες σε 42 μέρες  Από αυτές τις εκλογές  Τις 21 Μαίου για αυτό είναι,other,other,election,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,"[['21 may', 'date', 'high'], ['40', 'number', 'medium'], ['42 days', 'duration', 'medium']]","[['21 may', 'date', '1.0']]"
151," More than.  Urgent to work more.  Action.  To strengthen the unique alliance, cooperation, unity.  It can prevent the. "," Περισσότερο από  Επείγον να δουλέψουμε πιο  Δραστήρια  Για να δυναμώσει η μοναδική συμμαχία, συνεργασία, ενότητα  Μπορεί να εμποδίζει τα",other,other,collaboration/unity,0.0,0.2,0.0,0.1,0.0,0.2,0.0,0.0,[],[]
152," Worse to conquer and finally.  To win, to say it one more time, our coalition proposal does not start backwards.  From the tops.  The alliance from above is always.  Vulnerable if the most basic needs are not given weight and priority. "," Χειρότερα να κατακτά και τελικά  Να νικήσει, να το πούμε ακόμα μια φορά η δική μας πρόταση συμμαχιών δεν ξεκινάει ανάποδα  Από τις κορυφές  Η από τα πάνω συμμαχία είναι πάντα  Ευάλωτη εάν δεν δοθεί βάρος και προτεραιότητα στο πιο βασικό",other,vulnerable citizens,coalition proposal,-0.5,0.5,0.0,0.2,0.5,0.1,0.0,0.0,[],[]
153, The alliance of social forces that have an interest in confronting the monopolies and the choices of the imperialists.  This alliance has a name: an alliance of the working class with the self-employed.  The city and the countryside. , Τη συμμαχία των κοινωνικών δυνάμεων που έχουν συμφέρον οι ίδιες να αναμετρηθούν με τα μονοπώλια και με τις επιλογές των ιμπεριαλιστών  Η συμμαχία αυτή ένα όνομα έχει συμμαχία της εργατικής τάξης με τους αυτοαπασχολούμενους  Της πόλης και της υπαίθρου,other,working class,alliance,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,"[['alliance', 'organization', '0.7'], ['social forces', 'group', '0.6'], ['monopolies', 'company', '0.5'], ['imperialists', 'organization', '0.4'], ['working class', 'profession', '0.8'], ['self-employed', 'profession', '0.7'], ['city', 'location', '0.9'], ['countryside', 'location', '0.5']]","[['alliance', 'group of people', '0.8'], ['social forces', 'group of people', '0.8'], ['monopolies', 'organization', '0.7'], ['imperialists', 'organization', '0.7'], ['working class', 'group of people', '0.8'], ['self-employed', 'group of people', '0.8'], ['city', 'location', '0.9'], ['countryside', 'location', '0.9']]"
154, The social alliance is what needs to be done.  A matter of the people themselves.  But without a powerful Mr.  And this alliance will not be able to achieve mass effectiveness.  With the prospect of constantly conquering anti-capitalist.  Antitrust orientation and content.  Is it necessary all this to enter. , Η κοινωνική συμμαχία είναι που πρέπει να γίνει  Υπόθεση του ίδιου του λαού  Όμως χωρίς πανίσχυρο κ  Και αυτή η συμμαχία δεν θα μπορέσει να αποκτήσει μαζικότητα αποτελεσματικότητα συνέχεια  Με προοπτική να κατακτάει συνεχώς αντικαπιταλιστικό  Αντιμονοπωλιακό προσανατολισμό και περιεχόμενο  Είναι όρος αναγκαίος όλα αυτά για να μπουν,other,other,social alliance,0.0,0.5,0.0,0.3,0.5,0.4,0.0,0.0,[],"[['mr.', 'person', '1.0'], ['social alliance', 'group of people', '1.0'], ['anti-capitalist', 'political party', '1.0']]"
155," Serious obstacles to the sweeping advance of capital.  And his parties to fight effectively.  And victorious for the people their policy.  The Communist Party of Greece calls on the people.  To fight for its immediate problems, to gather forces that are supported.  And in his. "," Σοβαρά εμπόδια στη σαρωτική επέλαση του κεφαλαίου  Και των κομμάτων του να πολεμηθεί αποτελεσματικά  Και νικηφόρα για το λαό η πολιτική τους  Το Κομμουνιστικό, Ελλάδας καλεί τον λαό  Να αγωνιστεί για τα άμεσα προβλήματά του, να συγκεντρωθούν δυνάμεις που στηρίζονται  Και στη δική του",political parties,other,communism,0.0,0.85,0.7,0.1,0.2,0.5,0.0,0.0,"[['communist party of greece', 'organization', '0.85'], ['greece', 'location', '0.7']]","[['communist party of greece', 'organization', '1.0'], ['greece', 'country', '1.0']]"
156," to demand that all the assembled means become people's property.  Production.  In the sectors of manufacturing in general, industry and concentrated trade, to create unified.  Exclusively state-owned operators in the strategic sectors. "," Πείρα ώστε να διεκδικήσουν να γίνουν λαϊκή περιουσία όλα τα συγκεντρωμένα μέσα  Παραγωγής  Στους κλάδους της μεταποίησης γενικότερα της βιομηχανίας και του συγκεντρωμένου εμπορίου, να δημιουργηθούν ενιαίοι  Αποκλειστικά κρατικοί φορείς στους κλάδους στρατηγικής",privatization,nationalization,nationalization,-0.5,0.9,0.0,0.2,0.1,1.0,0.0,0.0,"[['production', 'organization', '0.85'], ['manufacturing', 'field_of_study', '0.6'], ['industry', 'field_of_study', '0.6'], ['trade', 'field_of_study', '0.6']]",[]
157," Significant sectors such as energy, telecommunications, construction, transport.  Of mining.  To socialise healthy.  The big capitalist enterprises.  To create new types of productive cooperatives.  Socialisation will unleash the great untapped productive growth potential that Greece has today.  Only such an economy can finally eliminate anarchy.  The production of the.  The jungle of competition between monopolistic groups for the highest possible profit.  Them. "," Σημασίας όπως της ενέργειας των τηλεπικοινωνιών, των κατασκευών, των μεταφορών  Της εξόρυξης  Να κοινωνικοποιηθούν υγιή  Οι μεγάλες καπιταλιστικές επιχειρήσεις  Να δημιουργηθούν νέου τύπου, παραγωγικοί συνεταιρισμοί  Η κοινωνικοποίηση θα απελευθερώσει μεγάλες αναξιοποίητες αναπτυξιακές παραγωγικές δυνατότητες που έχει σήμερα η Ελλάδα  Μόνο μια τέτοια οικονομία μπορεί να εξαλείψει οριστικά την αναρχία  Της παραγωγής τη  Ζούγκλα του ανταγωνισμού των μονοπωλιακών ομίλων για το μεγαλύτερο φυσικά δυνατό κέρδος  Τους",privatization,other,economy,0.0,0.8,1.0,0.4,0.5,0.9,0.8,0.1,"[['energy', 'sector', '0.87', ''], ['telecommunications', 'sector', '0.74', ''], ['construction', 'sector', '0.67', ''], ['transport', 'sector', '0.63', ''], ['mining', 'sector', '0.50', ''], ['capitalist enterprises', 'organization', '0.77', ''], ['productive cooperatives', 'organization', '0.63', ''], ['greece', 'location', '0.90', ''], ['anarchy', 'concept', '0.56', ''], ['competition', 'concept', '0.50', ''], ['monopolistic groups', 'organization', '0.63']]","[['energy', 'organization', '0.8'], ['telecommunications', 'organization', '0.8'], ['construction', 'organization', '0.8'], ['transport', 'organization', '0.8'], ['mining', 'organization', '0.7'], ['greece', 'country', '0.8']]"
158," It can harness and allocate in this direction the entire labour force of the country, eliminating unemployment.  Wealth and development potential.  Greece has.  Only it's far from the people away.  The people who produce this. "," Μπορεί να αξιοποιήσει και να κατανείμει σε αυτή την κατεύθυνση το σύνολο του εργατικού δυναμικού της χώρας, εξαλείφοντας την ανεργία  Πλούτο και αναπτυξιακές δυνατότητες  Διαθέτει η Ελλάδα  Μόνο που είναι μακριά από τον λαό μακριά  Τον λαό που παράγει αυτόν τον",employment,employment,employment,0.5,0.2,0.0,0.1,0.2,0.5,0.5,0.0,"[['greece', 'location', '1.0']]","[['greece', 'country', '0.95'], ['the people', 'group of people', '0.75']]"
159, Pluto.  And all of Macedonia.  He has too much wealth.  The speeches of the delegates the previous day revealed all this together with the elements of the conference. , Πλούτο  Και όλη η Μακεδονία  Έχει πάρα πολύ πλούτο  Οι ομιλίες των αντιπροσώπων την προηγούμενη ημέρα αποκάλυψαν όλα αυτά μαζί με τα στοιχεία της συνδιάσκεψης,other,other,wealth,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,"[['pluto', 'person', '0.72', ''], ['macedonia', 'location', '0.80']]","[['pluto', 'location', '0.75'], ['macedonia', 'country', '0.80'], ['delegates', 'group of people', '0.60'], ['conference', 'organization', '0.75'], ['previous day', 'date', '0.50']]"
160, Greece has a valuable mineral.  Wealth of domestic energy sources.  Features cement other building materials.  For constructions.  It has coverage possibilities.  Domestic nutritional needs. , Η Ελλάδα διαθέτει πολύτιμο ορυκτό  Πλούτο εγχώριες ενεργειακές πηγές  Διαθέτει τσιμέντου άλλα δομικά υλικά  Για κατασκευές  Διαθέτει δυνατότητες κάλυψης  Των εγχώριων διατροφικών αναγκών,energy,natural gas,resources,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,"[['greece', 'location', '1.0']]","[['greece', 'location', '1.0']]"
161," It has and.  It can create significant.  Textile, clothing and footwear production base, as well as the related.  Know-how significant infrastructure also exists today in the metal industry.  It is a great force in shipping. "," Διαθέτει και  Μπορεί να δημιουργήσει σημαντική  Βάση παραγωγής κλωστοϋφαντουργίας, ένδυσης υπόδησης, καθώς και τη σχετική  Τεχνογνωσία σημαντική υποδομή υπάρχει επίσης σήμερα στη βιομηχανία μετάλλου  Είναι μεγάλη δύναμη στη ναυτιλία",infrastructure,other,industry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['none', 'o', '0.0']]","[['textile', 'organization', '0.75'], ['clothing', 'organization', '0.75'], ['footwear', 'organization', '0.75'], ['metal industry', 'organization', '0.75'], ['shipping', 'organization', '0.75']]"
162," There is significant infrastructure expertise in the sector.  Construction and repair.  Commercial, tourist and naval vessels for the. "," Υπάρχει σημαντική υποδομή τεχνογνωσία στον κλάδο  Κατασκευής και επισκευής  Πλοίων εμπορικών, τουριστικών και πολεμικών για την",other,other,shipbuilding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['construction', 'sector', 'high', ''], ['repair', 'sector', 'high', ''], ['commercial', 'vessels', 'medium', ''], ['tourist', 'vessels', 'medium', ''], ['naval', 'vessels', 'medium']]","[['construction', 'organization', '0.5'], ['commercial', 'organization', '0.5'], ['tourist', 'organization', '0.5'], ['naval', 'organization', '0.5']]"
163, On this basis.  It is realistic for all workers to have the right to equal free.  Public health and education services.  Recreation protection of children of the elderly. ," Σε αυτή τη βάση  Είναι ρεαλιστικό, όλοι οι εργαζόμενοι να έχουν δικαίωμα σε ισότιμες δωρεάν  Υπηρεσίες δημόσιας υγείας παιδείας  Αναψυχής προστασίας των παιδιών των υπερηλίκων",social state,public welfare,worker's rights,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,[],[]
164," The family household can be supported by state social structures in elected bodies.  This people's power, and.  Here is our big difference. "," Το οικογενειακό νοικοκυριό μπορεί να στηρίζεται από κρατικές κοινωνικές δομές στα εκλεγμένα όργανα  Αυτής της λαϊκής εξουσίας, και  Εδώ είναι η μεγάλη διαφορά μας",democracy,other,state support,0.0,0.2,0.1,0.1,0.1,0.2,0.1,0.0,"[['state', 'geopolitical_entity', '0.875']]","[['state social structures', 'organization', '0.6'], ['elected bodies', 'group of people', '0.6'], [""people's power"", 'political party', '0.8']]"
165," From the other parties, representatives of all workers in the production units will participate.  And representation will be ensured.  Farmers, producers, students, pensioners, etc. "," Από τα άλλα κόμματα θα μετέχουν εκπρόσωποι όλων των εργαζομένων στις παραγωγικές μονάδες  Και θα διασφαλίζεται η αντιπροσώπευση  Των αγροτών εμπορευματο παραγωγών, των φοιτητών, των συνταξιούχων και λοιπά",other,other,representation,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,[],"[['workers', 'group of people', '1.0'], ['production units', 'organization', '1.0'], ['farmers', 'group of people', '1.0'], ['producers', 'group of people', '1.0'], ['students', 'group of people', '1.0'], ['pensioners', 'group of people', '1.0']]"
166," Even in the highest institutions.  Power to govern for the.  The whole country, that is, the People's Parliament, the Parliament that we support, the elected deputies will not be permanent, but they will be recallable.  And all those who vote will be owners.  Truly of their wealth and not manipulated exploiters. "," Ακόμα και στα ανώτατα όργανα  Εξουσίας διακυβέρνησης για το  Σύνολο της χώρας, δηλαδή το Λαϊκό Κοινοβούλιο, το Κοινοβούλιο που εμείς υποστηρίζουμε, οι εκλεγμένοι αντιπρόσωποι βουλευτές δεν θα είναι μόνιμοι, αλλά θα είναι ανακλητοί  Και όλοι αυτοί που θα ψηφίζουν θα είναι ιδιοκτήτες  Πραγματικά του πλούτου τους και όχι χειραγωγημένη εκμεταλλευόμενοι",democracy,other,parliament,0.6,0.4,0.0,0.0,0.0,0.8,0.5,0.0,[],"[[""people's parliament"", 'organization', '0.9'], ['elected deputies', 'group of people', '0.8'], ['owners', 'group of people', '0.5']]"
167," Suppressed we are sure.  That they too.  Who disagree with us today, do not question that we are an experienced, The JKE.  He knows how to fight.  Under any circumstances. "," Καταπιεζόμενοι είμαστε βέβαιοι  Πως και αυτοί  Που διαφωνούν μαζί μας σήμερα, δεν αμφισβητούν ότι είμαστε ένα έμπειρο, Το ΚΚΕ  Ξέρει να μάχεται  Κάτω από οποιεσδήποτε συνθήκες",other,other,self-promotion,0.0,0.1,1.0,0.3,0.5,0.5,0.0,0.1,"[['jke', 'org', '0.95']]","[['jke', 'organization', '1.0']]"
168," We have a great advantage.  We recognize shortcomings, weaknesses we can and must become better and more effective we learn.  And from the successes.  From our positives and from our mistakes, our weaknesses.  Us and the defeats.  Our. "," Έχουμε ένα μεγάλο πλεονέκτημα  Αναγνωρίζουμε ελλείψεις, αδυναμίες μπορούμε και πρέπει να γίνουμε καλύτεροι και αποτελεσματικότεροι μαθαίνουμε  Και από τις επιτυχίες  Από τα θετικά μας και από τα λάθη μας, τις αδυναμίες  Μας και τις ήττες  Μας",other,self reflection,self-improvement,0.7,0.2,0.0,0.2,0.1,0.2,0.0,0.0,[],[]
