id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
67, Because we all have experience of the devaluation of public hospitals.  So Justice in our Health means: immediate recruitment 5. 500 permanent health workers and the recruitment of an additional 10. 000 over three years.  It means the tenure of health workers who fought the battle of the pandemic on the front line and then were applauded by some.  Then they were forgotten. , Διότι όλοι έχουμε  εμπειρία από την απαξίωση των δημόσιων νοσοκομείων  Δικαιοσύνη λοιπόν στην Υγεία μας σημαίνει: Άμεση πρόσληψη 5 500 μόνιμων υγειονομικών και πρόσληψη επιπλέον 10 000 σε βάθος τριετίας  Σημαίνει μονιμοποίηση του υγειονομικού προσωπικού που έδωσε τη μάχη της πανδημίας στην πρώτη γραμμή και τότε τους χειροκροτούσανε κάποιοι  Μετά τους ξεχάσανε,health,public health system,healthcare workforce,-0.1,0.1,0.0,0.0,0.0,0.4,0.2,0.0,"[['justice', 'person', '0.9'], ['health', 'organization', '0.6']]","[['justice', 'organization', '0.6'], ['health', 'organization', '0.6'], ['justice in our health', 'group of people', '0.5'], ['5', 'number', '1.0'], ['500', 'number', '1.0'], ['10', '000', 'number', '1.0'], ['three years', 'date', '1.0']]"
68, It means the inclusion of health personnel in the heavy and unhealthy.   It means a payroll reshuffle with a starting salary of 2. 000 and incentives for new doctors to join the NHS. Justice for Education also means hiring teachers and professors.  20. , Σημαίνει ένταξη του υγειονομικού προσωπικού στα βαρέα και ανθυγιεινά   Σημαίνει αναδιαμόρφωση μισθολογίου με εισαγωγικό μισθό πρωτοδιοριζόμενου γιατρού τα 2 000 ευρώ και κίνητρα για την ένταξη νέων γιατρών στο ΕΣΥ Δικαιοσύνη για την Παιδεία επίσης σημαίνει πρόσληψη δασκάλων και καθηγητών  20,health,employment,healthcare workforce,0.0,0.1,0.0,0.1,0.2,0.2,0.1,0.0,"[['nhs', 'organization', '1.0'], ['education', 'organization', '1.0']]","[['health personnel', 'organization', '0.8'], ['nhs', 'organization', '0.8'], ['justice for education', 'organization', '0.5'], ['teachers', 'group of people', '0.6'], ['professors', 'group of people', '0.6'], ['20', 'date', '1.0']]"
69,000 appointments of permanent teachers of primary and secondary education over four years.  Doubling state funding to universities and the number of faculty members over four years.  Free postgraduate programmes.  Restoration of the Two-Year Study Programmes. ,000 διορισμοί μόνιμων δασκάλων και καθηγητών της Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης σε βάθος τετραετίας  Διπλασιασμός της κρατικής χρηματοδότησης στα πανεπιστήμια και του αριθμού των μελών ΔΕΠ σε βάθος τετραετίας  Δωρεάν μεταπτυχιακά προγράμματα  Επαναφορά λειτουργίας των Διετών Προγραμμάτων Σπουδών,education,higher education,education,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,[],[]
70," Increase in the number of admissions to universities with the abolition of the Minimum Base and free access to low-demand schools. I want to leave last in this attempt to explain our motto, what justice in the state means, because it is also timely after what we have seen in front of us lately.  Justice in the state means: Replacing the so-called executive state with a democratic, efficient and just state.  With meritocracy and transparency structures.  With a drastic limitation of secondments and direct assignments.  Above all, it means an end to the party-appointed inappropriate station masters, the golden boys, the blue ones in the Public Organizations with the fat salaries. "," Αύξηση του αριθμού των εισακτέων στα ΑΕΙ με  κατάργηση της Ελάχιστης Βάσης και Δυνατότητα ελεύθερης πρόσβασης στις σχολές χαμηλής ζήτησης Θέλω να αφήσω τελευταίο σ’ αυτή την απόπειρα να εξηγήσω το σύνθημά μας, το τι σημαίνει δικαιοσύνη στο κράτος γιατί είναι και επίκαιρο μετά τα όσα είδαμε μπροστά μας το τελευταίο διάστημα  Δικαιοσύνη στο κράτος, σημαίνει: Αντικατάσταση του δήθεν επιτελικού κράτους με ένα δημοκρατικό, αποτελεσματικό και δίκαιο κράτος  Με δομές αξιοκρατίας και διαφάνειας  Με δραστικό περιορισμό των μετακλητών και των απευθείας αναθέσεων  Σημαίνει πάνω απ’ όλα, τέλος στους κομματικά διορισμένους ακατάλληλους σταθμάρχες, στα golden boys, τα  γαλάζια στους Δημόσιους Οργανισμούς με τους παχυλούς μισθούς",education,higher education,university admissions,0.0,0.4,0.0,0.2,0.2,0.5,0.0,0.0,"[['universities', 'organization', '0.6'], ['minimum base', 'law', '0.7'], ['democratic', 'ideology', '0.7'], ['secondments', 'occupation', '0.5'], ['public organizations', 'organization', '0.8']]","[['universities', 'organization', '1.0'], ['minimum base', 'date', '0.7'], ['attempt to explain', 'group of people', '0.6'], ['justice in the state', 'political party', '0.8'], ['executive state', 'organization', '0.5'], ['democratic state', 'political party', '0.7'], ['meritocracy', 'political party', '0.6'], ['transparency structures', 'organization', '0.6'], ['secondments', 'organization', '0.6'], ['direct assignments', 'organization', '0.6'], ['party-appointed station masters', 'political party', '0.7'], ['public organizations', 'organization', '0.8.']]"
71," We want a state next to the citizen, at the service of the citizen.  That engenders trust and security.  We also want a Greek Police that fights crime and not collaborates with crime.  That is why we will proceed immediately to reorganize, democratize and cleanse the Greek Police from sworn officers. And we want a transparent and democratic NSA that deals with national security and the fight against organised crime.  And not for half the political system to listen.  We want an NSA to pursue Greekmafia, not to be run by Greekmafia as has been the case for the last 4 years with Mr.  Mitsotakis. "," Θέλουμε κράτος δίπλα στον πολίτη, στην υπηρεσία του πολίτη  Που να γεννά εμπιστοσύνη και ασφάλεια  Θέλουμε επίσης μια Ελληνική Αστυνομία που να καταπολέμα το έγκλημα και όχι να συνεργάζεται με το έγκλημα  Γι’  αυτό και θα προχωρήσουμε άμεσα στην αναδιοργάνωση, τον εκδημοκρατισμό και τη κάθαρση της Ελληνικής Αστυνομίας από τους επίορκους αστυνομικούς Και θέλουμε μια ΕΥΠ, διαφανή και δημοκρατική που θα ασχολείται την εθνική ασφάλεια και τη καταπολέμηση του οργανωμένου εγκλήματος  Και όχι για να ακούει το μισό πολιτικό σύστημα  Θέλουμε μια ΕΥΠ να καταδιώκει τη  Greekmafia, όχι να διοικείται από τη Greekmafia όπως συμβαίνει τα 4 τελευταία χρόνια με τον κ  Μητσοτάκη",national security,police violence,police reform in greece,0.7,0.5,0.1,0.35,0.2,0.2,0.2,0.1,"[['greek police', 'organization', '1.0'], ['greekmafia', 'organization', '1.0'], ['greek police', 'organization', '1.0'], ['nsa', 'organization', '1.0'], ['nsa', 'organization', '1.0'], ['organized crime', 'crime', '1.0'], ['mr. mitsotakis', 'person', '1.0']]","[['greek police', 'organization', '1.0'], ['greekmafia', 'group of people', '1.0'], ['nsa', 'organization', '1.0'], ['mr. mitsotakis', 'person', '1.0']]"
72," Finally, justice in the state means control of all public spending, including arms spending. And I say this from here in Kalamata, where for 4 years now, New Democracy has achieved the following terrible thing: Tripling the cost of the Kalamata Air Training Center, it went up three times more than when we planned it.  So I say this to make it clear: We will not tolerate games with the defense of the country.  We will actively support the personnel of the Armed Forces, we will actively support the Greek Civilian Industry and we will control all the armament programs decided in the last three years.  Euro to euro.  Every euro of the Greek taxpayer for the defense of the country will strengthen the defense of the country and especially will strengthen the personnel of the Armed Forces, those who hold Thermopylae. "," Τέλος, δικαιοσύνη στο κράτος σημαίνει και έλεγχος όλων των δημόσιων δαπανών, και των εξοπλιστικών δαπανών συμπεριλαμβανομένων Και το λέω αυτό από εδώ από τη Καλαμάτα, όπου 4 χρόνια τώρα, η Νέα Δημοκρατία έχει καταφέρει το εξής φοβερό: Να τριπλασιάσει το κόστος  Κέντρου Αεροπορικής εκπαίδευσης Καλαμάτας, ανέβηκε τρείς φορές επάνω, από όσο όταν εμείς το σχεδιάζαμε  Το λέω λοιπόν για να γίνει κατανοητό: Παιχνίδια με την άμυνα της χώρας δεν θα ανεχτούμε  Θα στηρίξουμε έμπρακτα το προσωπικό των Ενόπλων Δυνάμεων, θα στηρίξουμε έμπρακτα την Ελληνική Πολιτική Βιομηχανία και θα ελέγξουμε όλα τα εξοπλιστικά προγράμματα που αποφασίστηκαν τα τρία τελευταία χρόνια  Ευρώ προς ευρώ  Κάθε ευρώ του Έλληνα φορολογούμενου για την άμυνα της χώρας, θα ενισχύσει την άμυνα της χώρας και κυρίως θα ενισχύει στο προσωπικό των Ενόπλων Δυνάμεων, αυτούς που κρατάνε Θερμοπύλες",national defence,defense spending,arms spending in the state,-0.5,0.1,0.2,0.2,0.0,0.2,0.0,0.0,"[['kalamata', 'location', '1.0'], ['new democracy', 'organization', '1.0'], ['kalamata air training center', 'organization', '1.0'], ['greek civilian industry', 'organization', '1.0'], ['armed forces', 'organization', '1.0'], ['thermopylae', 'location', '1.0']]","[['kalamata', 'location', '1.0'], ['new democracy', 'political party', '1.0'], ['greek civilian industry', 'organization', '1.0'], ['armed forces', 'group of people', '1.0'], ['greek', 'country', '1.0'], ['thermopylae', 'location', '1.0'], ['last three years', 'date', '1.0']]"
73," All this, friends, is crucial, but justice everywhere without justice in justice, there can be no justice in justice.   And this is very critical. And justice in the judiciary means: strengthening its officials, but above all, its independence.  With a comprehensive plan to restore the relationship of trust between the judiciary and citizens.  Justice in Justice means speeding up the administration of justice, digitising it and improving its infrastructure.  But it also means cutting the umbilical cord between the judiciary and the executive. A few days ago in an interview with a television station, I was asked: ""You don't trust the Supreme Court prosecutor, does that mean you don't trust the judiciary?"".  And I replied: just as politics is not Tsipras, just as journalism is not Pretenderis - he was next to me - justice is not one man, justice is not the Prosecutor of the Supreme Court.  There are dozens, hundreds, of honest judges out there. "," Όλα αυτά, φίλες και φίλοι, είναι κρίσιμα, αλλά δικαιοσύνη παντού χωρίς δικαιοσύνη στη Δικαιοσύνη, δεν μπορεί να υπάρξει   Και αυτό είναι πολύ κρίσιμο Και δικαιοσύνη στη Δικαιοσύνη σημαίνει: Ενίσχυση των λειτουργών της  μα πάνω απ’ όλα,  της ανεξαρτησίας τους  Με ολοκληρωμένο σχέδιο αποκατάστασης της σχέσης εμπιστοσύνης της Δικαιοσύνης  με τους πολίτες  Δικαιοσύνη στη Δικαιοσύνη σημαίνει επιτάχυνση της απονομής της, ψηφιοποίηση και βελτίωση των υποδομών της  Σημαίνει όμως και κόψιμο του ομφάλιου λώρου ανάμεσα στη δικαστική και την εκτελεστική εξουσία Πριν από λίγες μέρες σε μια συνέντευξή μου σ’ έναν τηλεοπτικό σταθμό, με ρώτησαν: «Δεν έχετε εμπιστοσύνη στον Εισαγγελέα του Αρείου Πάγου, σημαίνει ότι δεν έχετε εμπιστοσύνη στη Δικαιοσύνη»  Και απάντησα: Όπως η πολιτική δεν είναι ο Τσίπρας, όπως η δημοσιογραφία δεν είναι ο Πρετεντέρης –αυτός ήταν δίπλα μου- έτσι και η Δικαιοσύνη δεν είναι ένας άνθρωπος, δεν είναι ο Εισαγγελέας του Αρείου Πάγου η Δικαιοσύνη  Υπάρχουν εκεί έξω δεκάδες, εκατοντάδες, έντιμοι δικαστές",justice,judicial independence,justice in the judiciary,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,"[['tsipras', 'person', '0.2'], ['pretenderis', 'person', '0.2'], ['supreme court', 'organization', '0.7'], ['judiciary', 'organization', '0.9'], ['citizens', 'group', '0.4']]","[['tsipras', 'person', '0.1'], ['pretenderis', 'person', '0.1'], ['supreme court', 'organization', '0.3'], ['judiciary', 'organization', '0.6'], ['administration of justice', 'organization', '0.2'], ['citizens', 'group of people', '0.3'], ['television station', 'organization', '0.1'], ['politicians', 'group of people', '0.2'], ['journalists', 'group of people', '0.2'], ['greece', 'country', '1.0'], ['a few days ago', 'date', '0.4']]"
74," They are the ones we want to support, they are the ones we trust, they are the ones we will give space to.  With them we will break the abscess of the dependence of the judiciary on the executive.  With them we will restore the sense of justice, the sense of trust of citizens in the institutions. This is our vision, citizens of Kalamata, for Greece.  To become a proper European rule of law, the citizen to know that he can find his right.  Where injustice will not be the rule, but justice.  And this will reflect every aspect of life and everyday life, in every single sector and in every single place.  Because you know, inequalities do not only exist between social groups, but also between the centre and the periphery.  Widening geographical disparities. "," Αυτούς θέλουμε να στηρίξουμε, αυτούς εμπιστευόμαστε, σ’ αυτούς θα δώσουμε χώρο  Με αυτούς θα  σπάσουμε το απόστημα της εξάρτησης της δικαστικής από την εκτελεστική εξουσία  Με αυτούς θα στήσουμε το αίσθημα της δικαιοσύνης ξανά, το αίσθημα της εμπιστοσύνης των πολιτών στους θεσμούς Αυτό είναι το όραμά μας, πολίτες της Καλαμάτας, για την Ελλάδα  Να γίνει ένα κανονικό ευρωπαϊκό κράτος δικαίου, ο πολίτης να ξέρει ότι θα  μπορεί να βρει το δίκιο του  Που η αδικία δεν θα είναι ο κανόνας, αλλά  η δικαιοσύνη  Και αυτό θα αντανακλά κάθε πτυχή της ζωής και της καθημερινότητας, σε κάθε επιμέρους τομέα αλλά  και σε κάθε τόπο ξεχωριστά  Γιατί ξέρετε, οι ανισότητες δεν υπάρχουν μόνο ανάμεσα στις κοινωνικές ομάδες, αλλά και ανάμεσα στο κέντρο και στην περιφέρεια  Γεωγραφικές ανισότητες που διευρύνονται",justice,judicial independence,judicial independence,0.8,0.2,0.2,0.1,0.0,0.2,0.0,0.0,"[['citizens', 'type', '2.0', ''], ['kalamata', 'type', '1.0', ''], ['greece', 'type', '1.0', ''], ['european rule of law', 'type', '1.0']]","[['kalamata', 'location', 'high'], ['greece', 'country', 'high'], ['european', 'organization', 'low']]"
75," I am happy that today I came to Kalamata by road, within 2,5 hours.  Do you remember how long it used to take us to get here.  You remember and know better than I do. "," Είμαι ευτυχής που σήμερα ήρθα στην Καλαμάτα οδικώς, μέσα σε 2,5 ώρες  Θυμάστε πόσο χρειαζόμασταν παλαιότερα για να έρθουμε  Θυμάστε και ξέρετε καλύτερα από μένα",infrastructure,other,travel,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['kalamata', 'location', '0.9']]","[['kalamata', 'location', '0.95'], ['2', '5 hours', 'date', '0.9']]"
76,"We inaugurated this project, this modern motorway, in conditions of tough, fiscal adjustment.  The excellent people who ruled before us had left him stuck for years.  Why.  Obviously because the kickbacks weren't coming out. ","Αυτό το έργο, αυτό το σύγχρονο αυτοκινητόδρομο, τον εγκαινιάσαμε εμείς σε συνθήκες σκληρής, δημοσιονομικής προσαρμογής  Οι άριστοι που κυβερνάγανε πριν από εμάς τον είχαν αφήσει για χρόνια βαλτωμένο  Γιατί  Προφανώς γιατί  δεν έβγαιναν οι μίζες",corruption,corruption,modern motorway,-0.6,0.95,0.0,0.8,0.7,0.75,0.5,0.5,"[['project', 'other', '0.5'], ['motorway', 'other', '0.5']]",[]
77," We have completed the road, in conditions of memoranda.  So I want to say a few words about Messinia.  Let me describe to you what justice for your country means in our plan.  Justice for Messinia means, first and foremost, redirecting resources from the Recovery Fund for the implementation of the infrastructure that your prefecture needs. And it's a critical size of the Recovery Fund issue.  The redirection of resources is critical, because unfortunately, the New Democracy's plan is for the region to be the poor relation again.  And what exactly are we going to do.  With the exception of the Minagiotiko dam, no infrastructure project has been included in this critical financing programme in the Recovery Fund by the Mitsotakis government.  So this will change with decisive intervention by the progressive government. "," Εμείς τον ολοκληρώσαμε το δρόμο, σε συνθήκες μνημονίων  Θέλω λοιπόν να πως δυο λόγια για τη Μεσσηνία  Να σας περιγράψω τι σημαίνει στο σχέδιό μας δικαιοσύνη για τον τόπο σας  Δικαιοσύνη για τη Μεσσηνία σημαίνει πρώτα και κύρια, ανακατεύθυνση των πόρων από το Ταμείο Ανάκαμψης  για την υλοποίηση των υποδομών που έχει ανάγκη ο νομός σας Και είναι κρίσιμο μέγεθος το θέμα του Ταμείου Ανάκαμψης  Η ανακατεύθυνση των πόρων είναι κρίσιμο μέγεθος, διότι δυστυχώς, ο σχεδιασμός της Νέας Δημοκρατίας είναι η περιφέρεια πάλι να είναι ο φτωχός συγγενής  Και τι θα κάνουμε ακριβώς  Με εξαίρεση το Μιναγιώτικο φράγμα,  κανένα έργο υποδομής δεν έχει ενταχθεί στο κρίσιμο αυτό χρηματοδοτικό πρόγραμμα στο Ταμείο Ανάκαμψης από την κυβέρνηση Μητσοτάκη  Αυτό λοιπόν  θα αλλάξει με αποφασιστική παρέμβαση της προοδευτικής κυβέρνησης",infrastructure,european recovery fund,infrastructure funding,0.3,0.4,0.0,0.1,0.0,0.2,0.0,0.0,"[['messinia', 'location', '1.0'], ['recovery fund', 'organization', '1.0'], ['new democracy', 'organization', '1.0'], ['minagiotiko', 'organization', '1.0'], ['mitsotakis', 'person', '1.0']]","[['messinia', 'location', '1.0'], ['recovery fund', 'organization', '1.0'], ['new democracy', 'political party', '1.0'], ['mitsotakis government', 'organization', '1.0']]"
78,"The connection with the Ionian Road and the ports of Patras and Igoumenitsa and the operation of a modern railway network with emphasis on commercial transport is our immediate priority.  At the same time, the upgrading and development of the port of Kalamata as a transit centre for the entire southern Peloponnese will be our main objective for the next four years.  The start of construction and the rapid completion of the road axis Kalamata - Rizomilos, which has been stalled by the government of the New Democracy, is also our priority.  The Kalo Nero - Tsakonas motorway, as well as the Filiatro dam, are among our immediate priorities.   While the Marathoupolis fishing shelter, a ""personal bet"" of Mr. ","Η σύνδεση με την Ιόνια Οδό και τα λιμάνια της Πάτρας και της Ηγουμενίτσας και η λειτουργία σύγχρονου σιδηροδρομικού δικτύου με έμφαση στις εμπορικές μεταφορές, είναι άμεση προτεραιότητά μας  Ταυτόχρονα, η αναβάθμιση και αξιοποίηση του λιμανιού της  Καλαμάτας ως διαμετακομιστικού κέντρου για ολόκληρη την νότια Πελοπόννησο,  θα  αποτελέσει κύριο στόχο  μας για την επόμενη τετραετία  Η έναρξη της κατασκευής και η γρήγορη ολοκλήρωση του οδικού άξονα Καλαμάτα - Ριζόμυλος που έχει βαλτώσει από την κυβέρνηση της Νέας Δημοκρατίας, είναι και αυτό προτεραιότητά μας  Ο αυτοκινητόδρομος Καλό Νερό - Τσακώνα, όπως και το Φιλιατρό φράγμα, εντάσσονται στις άμεσες προτεραιότητές μας   Ενώ το αλιευτικό καταφύγιο Μαραθούπολης, «προσωπικό στοίχημα» του κ",infrastructure,other,transportation infrastructure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['ionian road', 'location', '0.80'], ['patras', 'location', '0.70'], ['igoumenitsa', 'location', '0.70'], ['railway network', 'organization', '0.70'], ['kalamata', 'location', '0.80'], ['peloponnese', 'location', '0.60'], ['rizomilos', 'location', '0.50'], ['new democracy', 'organization', '0.50'], ['kalo nero', 'location', '0.50'], ['tsakonas', 'location', '0.50'], ['motorway', 'facility', '0.70'], ['filiatro dam', 'facility', '0.60'], ['marathoupolis', 'location', '0.50']]","[['ionian road', 'location', '0.6'], ['patras', 'location', '0.5'], ['igoumenitsa', 'location', '0.5'], ['railway network', 'organization', '0.7'], ['kalamata', 'location', '0.9'], ['peloponnese', 'location', '0.5'], ['new democracy', 'political party', '0.6'], ['kalo nero', 'location', '0.5'], ['tsakonas', 'location', '0.5'], ['motorway', 'organization', '0.6'], ['filiatro dam', 'organization', '0.6'], ['marathoupolis', 'location', '0.5'], ['mr.', 'person', '0.5']]"
79," Mitsotakis, which remains unfinished for 4 years, will be completed, it is our commitment. Finally, the modernization of Kalamata airport.  Every time Mr. "," Μητσοτάκη, που παραμένει ανεκτέλεστο για 4 χρόνια, θα ολοκληρωθεί, είναι δέσμευσή μας Τέλος, ο εκσυγχρονισμός του αεροδρομίου της Καλαμάτας  Κάθε φορά που επισκέπτεται ο κ",infrastructure,other,infrastructure,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,"[['mitsotakis', 'person', '0.92'], ['kalamata airport', 'location', '0.89'], ['mr.', 'person', '0.56']]","[['mitsotakis', 'person', '0.75'], ['kalamata airport', 'location', '0.5'], ['mr. mitsotakis', 'person', '0.25']]"
80," Mitsotakis your city announces it, 4 years did nothing.  Well, and this will be a priority and we will make it a reality.  These are our commitments for your country.  And with these commitments, I believe that we will put a stone in the way of justice for your city and for your place and for Messinia.  Citizens of Kalamata and Messinia, I have attempted in this first, as things stand, meeting after the announcement of the date of the elections, to unfold our plan, to talk about our programme, about our commitments and to specify what justice means in every sector, in every aspect of everyday life, of our lives, but also what it means for your country. "," Μητσοτάκης την πόλη σας το εξαγγέλλει, 4 χρόνια δεν έκανε τίποτα  Λοιπόν, και αυτό θα είναι προτεραιότητα και θα το κάνουμε πράξη  Αυτές είναι οι δεσμεύσεις μας για τον τόπο σας  Και με αυτές τις δεσμεύσεις πιστεύω ότι θα βάλουμε ένα λιθαράκι για να υπάρξει δικαιοσύνη και για την πόλη σας και για τον τόπο σας και για τη Μεσσηνία  Πολίτες της Καλαμάτας και της Μεσσηνίας, επιχείρησα σ’ αυτή την πρώτη, όπως έχουν τα πράγματα συγκέντρωση μετά την εξαγγελία της ημερομηνίας των εκλογών, να ξεδιπλώσω το σχέδιό μας, να μιλήσω για το πρόγραμμά μας, για τις δεσμεύσεις μας και να εξειδικεύσω τι σημαίνει δικαιοσύνη σε κάθε τομέα, σε κάθε πτυχή της καθημερινότητας, της ζωής μας, αλλά και τι σημαίνει για τον τόπο σας",elections,other,political campaign promises,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,"[['mitsotakis', 'person', '1.0'], ['kalamata', 'location', '1.0'], ['messinia', 'location', '1.0']]","[['mitsotakis', 'person', '0.9'], ['kalamata', 'location', '0.7'], ['messinia', 'location', '0.7'], ['citizens of kalamata and messinia', 'group of people', '0.8'], ['commitments', 'organization', '0.6']]"
81," And I believe that the elections that we have ahead of us are a historic milestone.  This is a crucial battle.  Some say, especially Mr. "," Και πιστεύω ότι οι εκλογές που έχουμε μπροστά μας, είναι ένας ιστορικός σταθμός  Είναι κρίσιμη αυτή η μάχη  Λένε κάποιοι, κυρίως  ο κ",other,other,elections,1.0,0.0,0.0,0.0,0.0,0.2,,0.0,"[['mr', 'person', '0.95']]","[['mr', 'person', '0.6']]"
82," Mitsotakis says this, that this is not this election, it's the next election, there will be some other elections.  This election is, it's a simple proportional representation election.  Yes, with the system that has parity of vote and representation within the Greek Parliament.  We are told that with a system that pushes for coalition governments there can be no political stability.  We tell them: Really, you're the ones who are saying these things.  You want us to become Europe.   Look at how many European countries have such a system and how many stable governments they have. "," Μητσοτάκης το λέει αυτό, ότι δεν είναι αυτές οι εκλογές, είναι οι επόμενες, θα γίνουν κάποιες άλλες εκλογές  Αυτές οι εκλογές είναι, είναι οι εκλογές με απλή αναλογική  Ναι, με το σύστημα εκείνο που έχει ισοτιμία ψήφου και εκπροσώπησης μέσα στο Ελληνικό Κοινοβούλιο  Μας λένε, ότι μ’ ένα σύστημα που ωθεί σε κυβερνήσεις συνεργασίας δεν μπορεί να υπάρχει πολιτική σταθερότητα  Τους λέμε: Αλήθεια, εσείς είστε αυτοί που τα λέτε αυτά  Που θέλετε να γίνουμε Ευρώπη   Για κοιτάξτε, πόσες ευρωπαϊκές χώρες έχουν ένα τέτοιο σύστημα και πόσο σταθερές κυβερνήσεις έχουν",elections,coalition,greek election system,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.0,"[['mitsotakis', 'person', '1.0'], ['greek parliament', 'organization', '1.0'], ['europe', 'location', '1.0']]","[['mitsotakis', 'person', '1.0'], ['greek parliament', 'organization', '0.5'], ['europe', 'location', '0.5'], ['greek', 'location', '0.5'], ['european', 'location', '0.5']]"
83, And how much the parties in government actually discuss programmes.  So the elections ahead of us are a milestone.  Crucial station. , Και πόσο συζητάνε ουσιαστικά πάνω σε προγράμματα τα κόμματα που συγκυβερνούν  Οι εκλογές λοιπόν μπροστά μας είναι ένας σταθμός  Κρίσιμος σταθμός,elections,election spending,elections,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,"[['government', 'organization', '0.8'], ['elections', 'event', '1.0']]","[['1. elections', 'date', '1.0'], ['2. government', 'group of people', '1.0.']]"
84,"  And I'm afraid that Mr.  Mitsotakis, realizing as the days go by that one thing is certain, that after May 21, he will not be a tenant of the Great Maximus, becomes day by day, a destabilizing factor for the country. It blackmails with divisive discourse, with toxicity, and above all it poses blackmailing dilemmas.  What he wishes. ","  Και φοβάμαι ότι ο κ  Μητσοτάκης, αντιλαμβανόμενος όσο περνάνε οι μέρες ότι ένα είναι βέβαιο, πως μετά τις 21 του Μάη, δεν θα είναι ένοικος του Μεγάρου Μαξίμου, μετατρέπεται μέρα με τη μέρα, σε παράγοντα αποσταθεροποίησης για τον τόπο Εκβιάζει με διχαστικό λόγο, με τοξικότητα,  και κυρίως θέτει διλήμματα εκβιαστικά  Τι επιθυμεί",political parties,other,politics,-0.8,0.9,0.8,0.9,0.5,0.8,0.0,0.4,"[['mr. mitsotakis', 'person', '0.9'], ['may 21', 'date', '0.9'], ['great maximus', 'location', '0.8']]","[['mr. mitsotakis', 'person', '1.0'], ['great maximus', 'location', '1.0'], ['country', 'location', '1.0'], ['may 21', 'date', '1.0']]"
85," To lead the country in double, triple, quadruple elections until he comes out first and wins self-reliance.  But the era of arrogant self-reliance is over.  We need unity to move forward.  Consensus and unity on a clear progressive programme of major, radical changes and transformations.  I believe that a progressive government of cooperation is necessary for the country and for society.  But it has a prerequisite for it to happen. "," Να  οδηγήσει τη χώρα σε διπλές, σε τριπλές, σε τετραπλές εκλογές μέχρι να βγει αυτός πρώτος και να κερδίσει αυτοδυναμία  Έχει περάσει όμως η εποχή των αλαζονικών αυτοδυναμιών  Χρειαζόμαστε ενότητα για να πάμε μπροστά  Συναινέσεις και ενότητα, πάνω σ’ ένα σαφές προοδευτικό πρόγραμμα μεγάλων, ριζικών τομών και αλλαγών  Η προοδευτική κυβέρνηση συνεργασίας πιστεύω ότι είναι  ανάγκη για τη χώρα και για την κοινωνία  Έχει όμως ένα  προαπαιτούμενο για να συμβεί",elections,coalition,progressive government,0.5,0.1,0.1,0.1,0.1,0.2,0.0,0.0,[],[]
86," And this is the precondition for SYRIZA to win the elections with simple proportional representation.  On election night, SYRIZA Progressive Alliance to be the first party.  The more clearly, the closer the progressive government will come.  And you know, this is not an expression of some kind of arrogance.  Reality dictates it. "," Και αυτό το προαπαιτούμενο είναι στις εκλογές με απλή αναλογική, να κερδίσει ο ΣΥΡΙΖΑ  Το βράδυ των εκλογών, ο ΣΥΡΙΖΑ Προοδευτική Συμμαχία να είναι το πρώτο κόμμα  Όσο πιο καθαρά, τόσο πιο κοντά θα έρθει η προοδευτική κυβέρνηση  Και ξέρετε, αυτό δεν είναι  έκφραση κάποιου είδους αλαζονείας  Το επιβάλλει η πραγματικότητα",elections,election spending,syriza's electoral victory,0.7,0.3,0.2,0.1,0.1,0.7,0.0,0.0,"[['syriza', 'org', '0.984'], ['progressive alliance', 'org', '0.615']]","[['syriza', 'organization', '1.0'], ['progressive alliance', 'group of people', '0.8'], ['progressive government', 'group of people', '0.6'], ['election night', 'date', '1.0']]"
87,"  Because it is only the victory of SYRIZA that can ensure the defeat of New Democracy and Mr.  Mitsotakis.  Therefore, only victory will open the way for political change and impose an agenda of understanding and cooperation on the next election day for the progressive forces. Mr. ",  Διότι μόνο η νίκη του ΣΥΡΙΖΑ είναι αυτή που μπορεί να εξασφαλίσει  την ήττα της Νέας Δημοκρατίας και του κ  Μητσοτάκη  Άρα μόνο η νίκη είναι αυτή που θ’ ανοίξει το  δρόμο για την πολιτική αλλαγή και θα επιβάλλει την επόμενη μέρα των εκλογών ατζέντα συνεννόησης και συνεργασίας στις προοδευτικές δυνάμεις Ο κ,elections,election spending,politics,0.5,0.9,0.2,0.1,0.2,0.5,0.5,0.0,"[['syriza', 'organization', '0.897'], ['new democracy', 'organization', '0.772'], ['mr. mitsotakis', 'person', '0.433']]","[['syriza', 'organization', '0.9'], ['new democracy', 'political party', '0.9'], ['mr. mitsotakis', 'person', '0.9']]"
